before_image_id,after_image_id,pair_type,before_soma_area_mean,before_circularity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_soma_area_mean,after_circularity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_soma_area_mean,delta_circularity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,dish,label,is_synthetic
d4_t00_ph166,d4_t06_ph453,real_longitudinal,2069.0,0.16583009604976773,372,17,0.08989850169163847,288.25,0.34621876709691446,379,28,0.16435385949696443,-1780.75,0.18038867104714673,7.0,11.0,0.07445535780532596,4,6.0,False
d4_t00_ph110,d4_t08_ph601,real_longitudinal,3663.0,0.1891730641458693,260,29,0.07098007098007098,879.0,0.1717150688893678,398,23,0.1509290860826697,-2784.0,-0.01745799525650149,138.0,-6.0,0.07994901510259872,4,8.0,False
d4_t00_ph111,d4_t08_ph581,real_longitudinal,560.0,0.3433378516755698,385,35,0.11458333333333333,269.57142857142856,0.35894145331616245,324,34,0.17170111287758347,-290.42857142857144,0.015603601640592657,-61.0,-1.0,0.05711777954425014,4,8.0,False
d4_t00_ph112,d4_t08_ph584,real_longitudinal,3366.0,0.3779440197015701,142,10,0.0421865715983363,250.66666666666666,0.3212997461050819,257,16,0.17087765957446807,-3115.3333333333335,-0.056644273596488215,115.0,6.0,0.12869108797613177,4,8.0,False
d4_t00_ph113,d4_t08_ph583,real_longitudinal,3799.0,0.25339736319078704,228,25,0.06001579362990261,363.5,0.2909637972318942,482,23,0.1657496561210454,-3435.5,0.037566434041107155,254.0,-2.0,0.10573386249114278,4,8.0,False
d4_t00_ph114,d4_t08_ph601,real_longitudinal,1269.0,0.45580485325425485,225,24,0.0591016548463357,879.0,0.1717150688893678,398,23,0.1509290860826697,-390.0,-0.2840897843648871,173.0,-1.0,0.091827431236334,4,8.0,False
d4_t00_ph115,d4_t08_ph603,real_longitudinal,724.4,0.331376940156228,427,39,0.11789066813914964,502.0,0.2647607434647325,457,23,0.15172642762284197,-222.39999999999998,-0.06661619669149549,30.0,-16.0,0.03383575948369233,4,8.0,False
d4_t00_ph116,d4_t08_ph603,real_longitudinal,986.25,0.2661892420697835,441,26,0.11178707224334601,502.0,0.2647607434647325,457,23,0.15172642762284197,-484.25,-0.0014284986050510096,16.0,-3.0,0.03993935537949596,4,8.0,False
d4_t00_ph117,d4_t08_ph595,real_longitudinal,1043.0,0.30737741975814586,286,33,0.09140300415468201,306.4,0.298047577371159,446,8,0.14556135770234988,-736.6,-0.009329842386986864,160.0,-25.0,0.05415835354766786,4,8.0,False
d4_t00_ph118,d4_t08_ph586,real_longitudinal,874.0,0.5212473232994558,203,24,0.07742181540808543,610.6,0.2329220852246941,475,21,0.15558467081559121,-263.4,-0.2883252380747617,272.0,-3.0,0.07816285540750578,4,8.0,False
d4_t00_ph119,d4_t08_ph587,real_longitudinal,4590.0,0.10847516128944198,343,17,0.0747276688453159,310.4,0.27639441762965977,579,35,0.18653350515463918,-4279.6,0.1679192563402178,236.0,18.0,0.11180583630932328,4,8.0,False
d4_t00_ph120,d4_t08_ph604,real_longitudinal,502.875,0.2906007406903789,637,47,0.15833954760129257,504.0,0.2722636163697974,418,29,0.13822751322751323,1.125,-0.018337124320581488,-219.0,-18.0,-0.02011203437377934,4,8.0,False
d4_t00_ph121,d4_t08_ph579,real_longitudinal,4353.0,0.1022812103861993,351,12,0.08063404548587182,332.0,0.31353972966751625,420,33,0.15813253012048192,-4021.0,0.21125851928131695,69.0,21.0,0.07749848463461011,4,8.0,False
d4_t00_ph122,d4_t08_ph581,real_longitudinal,1943.0,0.13290323881039745,418,39,0.10756562017498714,269.57142857142856,0.35894145331616245,324,34,0.17170111287758347,-1673.4285714285716,0.226038214505765,-94.0,-5.0,0.06413549270259633,4,8.0,False
d4_t00_ph123,d4_t08_ph601,real_longitudinal,1659.0,0.2073555556226795,355,20,0.10699216395418927,879.0,0.1717150688893678,398,23,0.1509290860826697,-780.0,-0.03564048673331169,43.0,3.0,0.043936922128480424,4,8.0,False
d4_t00_ph124,d4_t08_ph582,real_longitudinal,2022.5,0.23349579481044824,356,28,0.08800988875154511,326.0,0.33208506601759147,499,35,0.1530674846625767,-1696.5,0.09858927120714323,143.0,7.0,0.06505759591103158,4,8.0,False
d4_t00_ph125,d4_t08_ph577,real_longitudinal,712.0,0.2185002262204176,407,21,0.11432584269662921,231.22222222222223,0.481146366094909,274,14,0.13166746756367131,-480.77777777777777,0.2626461398744914,-133.0,-7.0,0.017341624867042105,4,8.0,False
d4_t00_ph126,d4_t08_ph588,real_longitudinal,498.1666666666667,0.2853221083418946,385,27,0.1288056206088993,405.8333333333333,0.3194558328485218,375,27,0.1540041067761807,-92.33333333333337,0.03413372450662722,-10.0,0.0,0.025198486167281403,4,8.0,False
d4_t00_ph127,d4_t08_ph580,real_longitudinal,2023.0,0.277576899954108,306,30,0.07563025210084033,347.5,0.24769125908822148,263,26,0.18920863309352517,-1675.5,-0.02988564086588652,-43.0,-4.0,0.11357838099268484,4,8.0,False
d4_t00_ph128,d4_t08_ph601,real_longitudinal,1427.0,0.3566343489096672,624,50,0.14576033637000702,879.0,0.1717150688893678,398,23,0.1509290860826697,-548.0,-0.18491928002029942,-226.0,-27.0,0.005168749712662679,4,8.0,False
d4_t00_ph129,d4_t08_ph601,real_longitudinal,1441.3333333333333,0.2006138494457126,430,61,0.09944495837187789,879.0,0.1717150688893678,398,23,0.1509290860826697,-562.3333333333333,-0.02889878055634479,-32.0,-38.0,0.051484127710791805,4,8.0,False
d4_t00_ph130,d4_t08_ph580,real_longitudinal,721.25,0.23912925089716572,373,31,0.1292894280762565,347.5,0.24769125908822148,263,26,0.18920863309352517,-373.75,0.008562008191055764,-110.0,-5.0,0.05991920501726866,4,8.0,False
d4_t00_ph131,d4_t08_ph587,real_longitudinal,2367.0,0.14207098474174548,238,10,0.10054921841994086,310.4,0.27639441762965977,579,35,0.18653350515463918,-2056.6,0.1343234328879143,341.0,25.0,0.08598428673469832,4,8.0,False
d4_t00_ph132,d4_t08_ph604,real_longitudinal,3444.0,0.20918998092578733,241,16,0.06997677119628339,504.0,0.2722636163697974,418,29,0.13822751322751323,-2940.0,0.06307363544401007,177.0,13.0,0.06825074203122984,4,8.0,False
d4_t00_ph133,d4_t08_ph595,real_longitudinal,2782.0,0.19637403774393533,204,20,0.07332854061826025,306.4,0.298047577371159,446,8,0.14556135770234988,-2475.6,0.10167353962722367,242.0,-12.0,0.07223281708408963,4,8.0,False
d4_t00_ph134,d4_t08_ph577,real_longitudinal,2046.0,0.12533401485428755,443,35,0.10826001955034213,231.22222222222223,0.481146366094909,274,14,0.13166746756367131,-1814.7777777777778,0.3558123512406215,-169.0,-21.0,0.023407448013329182,4,8.0,False
d4_t00_ph135,d4_t08_ph589,real_longitudinal,4516.0,0.09444904925850342,446,54,0.0987599645704163,2193.0,0.08289328604462029,523,30,0.11924304605563156,-2323.0,-0.01155576321388313,77.0,-24.0,0.020483081485215257,4,8.0,False
d4_t00_ph136,d4_t08_ph590,real_longitudinal,1346.0,0.3073119964284327,368,49,0.09113422486379395,497.0,0.28667263619657785,387,17,0.1557344064386318,-849.0,-0.020639360231854864,19.0,-32.0,0.06460018157483784,4,8.0,False
d4_t00_ph137,d4_t08_ph591,real_longitudinal,3782.0,0.16409909427113176,320,19,0.08461131676361713,282.22222222222223,0.3986397385494554,343,22,0.13503937007874015,-3499.777777777778,0.23454064427832363,23.0,3.0,0.05042805331512301,4,8.0,False
d4_t00_ph138,d4_t08_572,real_longitudinal,3935.0,0.08971656539861238,437,61,0.1110546378653113,372.3333333333333,0.3462913883856029,307,19,0.13742166517457474,-3562.6666666666665,0.2565748229869905,-130.0,-42.0,0.026367027309263436,4,8.0,False
d4_t00_ph139,d4_t08_ph579,real_longitudinal,2196.0,0.4954883739686001,296,24,0.06739526411657559,332.0,0.31353972966751625,420,33,0.15813253012048192,-1864.0,-0.18194864430108387,124.0,9.0,0.09073726600390633,4,8.0,False
d4_t00_ph140,d4_t08_ph599,real_longitudinal,1322.0,0.2953707530217538,359,15,0.09051941502773575,380.3333333333333,0.3062048298938735,370,8,0.16213847502191062,-941.6666666666667,0.01083407687211968,11.0,-7.0,0.07161905999417487,4,8.0,False
d4_t00_ph141,d4_t08_ph577,real_longitudinal,1607.6666666666667,0.19714605896903828,681,105,0.14119842421729215,231.22222222222223,0.481146366094909,274,14,0.13166746756367131,-1376.4444444444446,0.28400030712587077,-407.0,-91.0,-0.009530956653620831,4,8.0,False
d4_t00_ph142,d4_t08_ph579,real_longitudinal,626.8,0.22918570174602637,483,54,0.15411614550095723,332.0,0.31353972966751625,420,33,0.15813253012048192,-294.79999999999995,0.08435402792148988,-63.0,-21.0,0.004016384619524693,4,8.0,False
d4_t00_ph143,d4_t08_ph580,real_longitudinal,807.6,0.325556476602218,495,37,0.1225854383358098,347.5,0.24769125908822148,263,26,0.18920863309352517,-460.1,-0.0778652175139965,-232.0,-11.0,0.06662319475771537,4,8.0,False
d4_t00_ph144,d4_t08_ph575,real_longitudinal,2974.0,0.4243526578011173,136,17,0.04572965702757229,331.2,0.27356483845600543,263,11,0.15881642512077296,-2642.8,-0.15078781934511187,127.0,-6.0,0.11308676809320067,4,8.0,False
d4_t00_ph145,d4_t08_ph575,real_longitudinal,4337.0,0.036467204637021994,543,37,0.12520175236338482,331.2,0.27356483845600543,263,11,0.15881642512077296,-4005.8,0.23709763381898344,-280.0,-26.0,0.03361467275738814,4,8.0,False
d4_t00_ph146,d4_t08_ph581,real_longitudinal,4403.0,0.0877307758807234,394,28,0.0894844424256189,269.57142857142856,0.35894145331616245,324,34,0.17170111287758347,-4133.428571428572,0.27121067743543903,-70.0,6.0,0.08221667045196457,4,8.0,False
d4_t00_ph147,d4_t08_ph599,real_longitudinal,1011.6666666666666,0.41874627059577324,401,60,0.13212520593080726,380.3333333333333,0.3062048298938735,370,8,0.16213847502191062,-631.3333333333333,-0.11254144070189975,-31.0,-52.0,0.030013269091103356,4,8.0,False
d4_t00_ph148,d4_t08_572,real_longitudinal,1643.0,0.3934328514972508,251,31,0.07638466220328667,372.3333333333333,0.3462913883856029,307,19,0.13742166517457474,-1270.6666666666667,-0.04714146311164791,56.0,-12.0,0.06103700297128807,4,8.0,False
d4_t00_ph149,d4_t08_ph579,real_longitudinal,3541.0,0.44949301009754544,190,26,0.05365715899463428,332.0,0.31353972966751625,420,33,0.15813253012048192,-3209.0,-0.1359532804300292,230.0,7.0,0.10447537112584765,4,8.0,False
d4_t00_ph150,d4_t08_ph502,real_longitudinal,1201.3333333333333,0.2369687411642991,347,42,0.0962819089900111,506.8,0.28603340030222413,389,17,0.15351223362273086,-694.5333333333333,0.049064659137925015,42.0,-25.0,0.057230324632719765,4,8.0,False
d4_t00_ph151,d4_t08_ph588,real_longitudinal,2073.0,0.18440396367804704,535,53,0.12904003859141341,405.8333333333333,0.3194558328485218,375,27,0.1540041067761807,-1667.1666666666667,0.13505186917047476,-160.0,-26.0,0.02496406818476729,4,8.0,False
d4_t00_ph152,d4_t08_ph578,real_longitudinal,1622.3333333333333,0.5157070706801354,355,35,0.07294020957468667,355.2,0.3781527381340274,254,26,0.14301801801801803,-1267.1333333333332,-0.13755433254610805,-101.0,-9.0,0.07007780844333136,4,8.0,False
d4_t00_ph153,d4_t08_ph597,real_longitudinal,1691.0,0.1300417136443492,422,62,0.12477823772915435,458.8,0.3473976798925292,316,15,0.13775065387968613,-1232.2,0.21735596624818,-106.0,-47.0,0.012972416150531782,4,8.0,False
d4_t00_ph154,d4_t08_ph589,real_longitudinal,513.2,0.38341021187384705,287,20,0.11184723304754482,2193.0,0.08289328604462029,523,30,0.11924304605563156,1679.8,-0.30051692582922673,236.0,10.0,0.007395813008086741,4,8.0,False
d4_t00_ph155,d4_t08_ph596,real_longitudinal,1850.0,0.19038510416900895,485,66,0.13108108108108107,1129.6666666666667,0.1276146664586937,423,13,0.12481557981705518,-720.3333333333333,-0.06277043771031524,-62.0,-53.0,-0.006265501264025891,4,8.0,False
d4_t00_ph156,d4_t08_ph590,real_longitudinal,1796.5,0.3413084614034812,404,47,0.11244085722237684,497.0,0.28667263619657785,387,17,0.1557344064386318,-1299.5,-0.054635825206903355,-17.0,-30.0,0.043293549216254945,4,8.0,False
d4_t00_ph157,d4_t08_ph584,real_longitudinal,899.25,0.30787158815829474,521,66,0.14484292465943843,250.66666666666666,0.3212997461050819,257,16,0.17087765957446807,-648.5833333333334,0.013428157946787145,-264.0,-50.0,0.02603473491502964,4,8.0,False
d4_t00_ph158,d4_t08_ph599,real_longitudinal,1263.5,0.26086817663508055,265,36,0.10486743173723784,380.3333333333333,0.3062048298938735,370,8,0.16213847502191062,-883.1666666666667,0.045336653258792936,105.0,-28.0,0.05727104328467278,4,8.0,False
d4_t00_ph159,d4_t08_ph585,real_longitudinal,878.25,0.2125996475127639,506,52,0.14403643609450612,604.5,0.29715394032827763,275,7,0.11373035566583954,-273.75,0.08455429281551374,-231.0,-45.0,-0.030306080428666574,4,8.0,False
d4_t00_ph160,d4_t08_ph603,real_longitudinal,3994.0,0.10375680335747141,378,29,0.09464196294441662,502.0,0.2647607434647325,457,23,0.15172642762284197,-3492.0,0.1610039401072611,79.0,-6.0,0.057084464678425345,4,8.0,False
d4_t00_ph161,d4_t08_ph604,real_longitudinal,3465.0,0.09076187865066321,379,29,0.10937950937950938,504.0,0.2722636163697974,418,29,0.13822751322751323,-2961.0,0.1815017377191342,39.0,0.0,0.028848003848003845,4,8.0,False
d4_t00_ph162,d4_t08_ph589,real_longitudinal,529.2857142857143,0.24362007827127652,560,41,0.15114709851551958,2193.0,0.08289328604462029,523,30,0.11924304605563156,1663.7142857142858,-0.16072679222665623,-37.0,-11.0,-0.03190405245988802,4,8.0,False
d4_t00_ph163,d4_t08_ph593,real_longitudinal,4278.0,0.12963755379484881,372,29,0.08695652173913043,933.6666666666666,0.27145209215346316,337,21,0.1203141735094609,-3344.3333333333335,0.14181453835861435,-35.0,-8.0,0.03335765177033047,4,8.0,False
d4_t00_ph164,d4_t08_ph578,real_longitudinal,495.42857142857144,0.3015529040869468,486,34,0.14013840830449828,355.2,0.3781527381340274,254,26,0.14301801801801803,-140.22857142857146,0.0765998340470806,-232.0,-8.0,0.0028796097135197485,4,8.0,False
d4_t00_ph165,d4_t08_ph597,real_longitudinal,3625.0,0.17140844344122938,270,22,0.07448275862068965,458.8,0.3473976798925292,316,15,0.13775065387968613,-3166.2,0.1759892364512998,46.0,-7.0,0.06326789525899648,4,8.0,False
d4_t00_ph166,d4_t08_ph593,real_longitudinal,2069.0,0.16583009604976773,372,17,0.08989850169163847,933.6666666666666,0.27145209215346316,337,21,0.1203141735094609,-1135.3333333333335,0.10562199610369544,-35.0,4.0,0.030415671817822426,4,8.0,False
d4_t00_ph110,d4_t10_ph731,real_longitudinal,3663.0,0.1891730641458693,260,29,0.07098007098007098,704.25,0.379619235795997,329,24,0.11679091231806887,-2958.75,0.1904461716501277,69.0,-5.0,0.0458108413379979,4,10.0,False
d4_t00_ph111,d4_t10_ph710,real_longitudinal,560.0,0.3433378516755698,385,35,0.11458333333333333,526.4,0.27576625376247116,379,20,0.14399696048632218,-33.60000000000002,-0.06757159791309864,-6.0,-15.0,0.029413627152988855,4,10.0,False
d4_t00_ph112,d4_t10_ph727,real_longitudinal,3366.0,0.3779440197015701,142,10,0.0421865715983363,1212.6666666666667,0.35621409263886816,282,20,0.07751511819681144,-2153.333333333333,-0.021729927062701937,140.0,10.0,0.03532854659847513,4,10.0,False
d4_t00_ph113,d4_t10_ph716,real_longitudinal,3799.0,0.25339736319078704,228,25,0.06001579362990261,263.0,0.3919903740534228,411,22,0.15627376425855513,-3536.0,0.13859301086263576,183.0,-3.0,0.09625797062865252,4,10.0,False
d4_t00_ph114,d4_t10_ph707,real_longitudinal,1269.0,0.45580485325425485,225,24,0.0591016548463357,352.25,0.34237616596073506,222,23,0.15755855216465578,-916.75,-0.11342868729351979,-3.0,-1.0,0.09845689731832008,4,10.0,False
d4_t00_ph115,d4_t10_ph706,real_longitudinal,724.4,0.331376940156228,427,39,0.11789066813914964,341.2,0.3036733846671182,567,47,0.16617819460726846,-383.2,-0.0277035554891098,140.0,8.0,0.04828752646811882,4,10.0,False
d4_t00_ph116,d4_t10_ph720,real_longitudinal,986.25,0.2661892420697835,441,26,0.11178707224334601,672.6,0.19541340148900155,608,34,0.1807909604519774,-313.65,-0.07077584058078196,167.0,8.0,0.06900388820863139,4,10.0,False
d4_t00_ph117,d4_t10_ph711,real_longitudinal,1043.0,0.30737741975814586,286,33,0.09140300415468201,691.6,0.35314348999815215,383,31,0.11075766338924234,-351.4,0.045766070240006285,97.0,-2.0,0.019354659234560326,4,10.0,False
d4_t00_ph118,d4_t10_ph704,real_longitudinal,874.0,0.5212473232994558,203,24,0.07742181540808543,641.75,0.3482766744537076,352,53,0.1371250486949747,-232.25,-0.1729706488457482,149.0,29.0,0.05970323328688926,4,10.0,False
d4_t00_ph119,d4_t10_ph715,real_longitudinal,4590.0,0.10847516128944198,343,17,0.0747276688453159,560.5,0.23269702346758595,315,17,0.14049955396966993,-4029.5,0.12422186217814396,-28.0,0.0,0.06577188512435403,4,10.0,False
d4_t00_ph120,d4_t10_ph723,real_longitudinal,502.875,0.2906007406903789,637,47,0.15833954760129257,3139.0,0.1598557982731637,228,18,0.07263459700541573,2636.125,-0.13074494241721518,-409.0,-29.0,-0.08570495059587684,4,10.0,False
d4_t00_ph121,d4_t10_ph711,real_longitudinal,4353.0,0.1022812103861993,351,12,0.08063404548587182,691.6,0.35314348999815215,383,31,0.11075766338924234,-3661.4,0.25086227961195284,32.0,19.0,0.030123617903370523,4,10.0,False
d4_t00_ph122,d4_t10_ph733,real_longitudinal,1943.0,0.13290323881039745,418,39,0.10756562017498714,343.14285714285717,0.4166145107304285,324,28,0.13488759367194006,-1599.857142857143,0.28371127192003104,-94.0,-11.0,0.027321973496952923,4,10.0,False
d4_t00_ph123,d4_t10_ph727,real_longitudinal,1659.0,0.2073555556226795,355,20,0.10699216395418927,1212.6666666666667,0.35621409263886816,282,20,0.07751511819681144,-446.33333333333326,0.14885853701618867,-73.0,0.0,-0.029477045757377834,4,10.0,False
d4_t00_ph124,d4_t10_ph718,real_longitudinal,2022.5,0.23349579481044824,356,28,0.08800988875154511,325.2857142857143,0.3872252642248116,292,13,0.1282389108476065,-1697.2142857142858,0.15372946941436338,-64.0,-15.0,0.040229022096061384,4,10.0,False
d4_t00_ph125,d4_t10_ph732,real_longitudinal,712.0,0.2185002262204176,407,21,0.11432584269662921,281.0,0.3698715472602245,341,27,0.1733604473817997,-431.0,0.15137132103980688,-66.0,6.0,0.059034604685170494,4,10.0,False
d4_t00_ph126,d4_t10_ph715,real_longitudinal,498.1666666666667,0.2853221083418946,385,27,0.1288056206088993,560.5,0.23269702346758595,315,17,0.14049955396966993,62.333333333333314,-0.05262508487430864,-70.0,-10.0,0.011693933360770625,4,10.0,False
d4_t00_ph127,d4_t10_ph705,real_longitudinal,2023.0,0.277576899954108,306,30,0.07563025210084033,279.57142857142856,0.5413050052370385,237,15,0.12110373019928462,-1743.4285714285716,0.2637281052829305,-69.0,-15.0,0.04547347809844429,4,10.0,False
d4_t00_ph128,d4_t10_ph702,real_longitudinal,1427.0,0.3566343489096672,624,50,0.14576033637000702,553.6,0.3215750583989677,388,23,0.14017341040462428,-873.4,-0.0350592905106995,-236.0,-27.0,-0.0055869259653827386,4,10.0,False
d4_t00_ph129,d4_t10_ph732,real_longitudinal,1441.3333333333333,0.2006138494457126,430,61,0.09944495837187789,281.0,0.3698715472602245,341,27,0.1733604473817997,-1160.3333333333333,0.1692576978145119,-89.0,-34.0,0.07391548900992181,4,10.0,False
d4_t00_ph130,d4_t10_ph733,real_longitudinal,721.25,0.23912925089716572,373,31,0.1292894280762565,343.14285714285717,0.4166145107304285,324,28,0.13488759367194006,-378.10714285714283,0.17748525983326277,-49.0,-3.0,0.005598165595683546,4,10.0,False
d4_t00_ph131,d4_t10_ph726,real_longitudinal,2367.0,0.14207098474174548,238,10,0.10054921841994086,336.5,0.4096689095273027,258,3,0.1277860326894502,-2030.5,0.2675979247855572,20.0,-7.0,0.027236814269509357,4,10.0,False
d4_t00_ph132,d4_t10_ph704,real_longitudinal,3444.0,0.20918998092578733,241,16,0.06997677119628339,641.75,0.3482766744537076,352,53,0.1371250486949747,-2802.25,0.13908669352792025,111.0,37.0,0.0671482774986913,4,10.0,False
d4_t00_ph133,d4_t10_ph710,real_longitudinal,2782.0,0.19637403774393533,204,20,0.07332854061826025,526.4,0.27576625376247116,379,20,0.14399696048632218,-2255.6,0.07939221601853583,175.0,0.0,0.07066841986806194,4,10.0,False
d4_t00_ph134,d4_t10_ph702,real_longitudinal,2046.0,0.12533401485428755,443,35,0.10826001955034213,553.6,0.3215750583989677,388,23,0.14017341040462428,-1492.4,0.19624104354468017,-55.0,-12.0,0.031913390854282145,4,10.0,False
d4_t00_ph135,d4_t10_ph702,real_longitudinal,4516.0,0.09444904925850342,446,54,0.0987599645704163,553.6,0.3215750583989677,388,23,0.14017341040462428,-3962.4,0.2271260091404643,-58.0,-31.0,0.041413445834207974,4,10.0,False
d4_t00_ph136,d4_t10_ph709,real_longitudinal,1346.0,0.3073119964284327,368,49,0.09113422486379395,563.4,0.36017940793924197,364,52,0.12921547745828896,-782.6,0.05286741151080926,-4.0,3.0,0.038081252594495005,4,10.0,False
d4_t00_ph137,d4_t10_ph720,real_longitudinal,3782.0,0.16409909427113176,320,19,0.08461131676361713,672.6,0.19541340148900155,608,34,0.1807909604519774,-3109.4,0.03131430721786979,288.0,15.0,0.09617964368836027,4,10.0,False
d4_t00_ph138,d4_t10_ph703,real_longitudinal,3935.0,0.08971656539861238,437,61,0.1110546378653113,1106.25,0.3995406365388885,428,33,0.09672316384180792,-2828.75,0.3098240711402761,-9.0,-28.0,-0.01433147402350339,4,10.0,False
d4_t00_ph139,d4_t10_ph734,real_longitudinal,2196.0,0.4954883739686001,296,24,0.06739526411657559,312.0,0.2948195211889021,435,15,0.17427884615384615,-1884.0,-0.20066885277969804,139.0,-9.0,0.10688358203727055,4,10.0,False
d4_t00_ph140,d4_t10_ph716,real_longitudinal,1322.0,0.2953707530217538,359,15,0.09051941502773575,263.0,0.3919903740534228,411,22,0.15627376425855513,-1059.0,0.09661962103166899,52.0,7.0,0.06575434923081938,4,10.0,False
d4_t00_ph141,d4_t10_ph709,real_longitudinal,1607.6666666666667,0.19714605896903828,681,105,0.14119842421729215,563.4,0.36017940793924197,364,52,0.12921547745828896,-1044.2666666666669,0.1630333489702037,-317.0,-53.0,-0.011982946759003188,4,10.0,False
d4_t00_ph142,d4_t10_ph718,real_longitudinal,626.8,0.22918570174602637,483,54,0.15411614550095723,325.2857142857143,0.3872252642248116,292,13,0.1282389108476065,-301.5142857142857,0.15803956247878526,-191.0,-41.0,-0.025877234653350734,4,10.0,False
d4_t00_ph143,d4_t10_ph727,real_longitudinal,807.6,0.325556476602218,495,37,0.1225854383358098,1212.6666666666667,0.35621409263886816,282,20,0.07751511819681144,405.0666666666667,0.03065761603665018,-213.0,-17.0,-0.045070320138998365,4,10.0,False
d4_t00_ph144,d4_t10_ph711,real_longitudinal,2974.0,0.4243526578011173,136,17,0.04572965702757229,691.6,0.35314348999815215,383,31,0.11075766338924234,-2282.4,-0.07120916780296516,247.0,14.0,0.06502800636167005,4,10.0,False
d4_t00_ph145,d4_t10_ph702,real_longitudinal,4337.0,0.036467204637021994,543,37,0.12520175236338482,553.6,0.3215750583989677,388,23,0.14017341040462428,-3783.4,0.2851078537619457,-155.0,-14.0,0.014971658041239455,4,10.0,False
d4_t00_ph146,d4_t10_ph702,real_longitudinal,4403.0,0.0877307758807234,394,28,0.0894844424256189,553.6,0.3215750583989677,388,23,0.14017341040462428,-3849.4,0.23384428251824432,-6.0,-5.0,0.05068896797900538,4,10.0,False
d4_t00_ph147,d4_t10_ph729,real_longitudinal,1011.6666666666666,0.41874627059577324,401,60,0.13212520593080726,368.5,0.4008544239099464,352,22,0.11940298507462686,-643.1666666666666,-0.01789184668582683,-49.0,-38.0,-0.012722220856180397,4,10.0,False
d4_t00_ph148,d4_t10_ph704,real_longitudinal,1643.0,0.3934328514972508,251,31,0.07638466220328667,641.75,0.3482766744537076,352,53,0.1371250486949747,-1001.25,-0.045156177043543244,101.0,22.0,0.06074038649168802,4,10.0,False
d4_t00_ph149,d4_t10_ph722,real_longitudinal,3541.0,0.44949301009754544,190,26,0.05365715899463428,454.6,0.3426469168921941,276,0,0.12142542894852618,-3086.4,-0.10684609320535132,86.0,-26.0,0.0677682699538919,4,10.0,False
d4_t00_ph150,d4_t10_ph714,real_longitudinal,1201.3333333333333,0.2369687411642991,347,42,0.0962819089900111,233.0,0.4112146582112865,362,11,0.14124073351541164,-968.3333333333333,0.1742459170469874,15.0,-31.0,0.04495882452540054,4,10.0,False
d4_t00_ph151,d4_t10_ph727,real_longitudinal,2073.0,0.18440396367804704,535,53,0.12904003859141341,1212.6666666666667,0.35621409263886816,282,20,0.07751511819681144,-860.3333333333333,0.17181012896082112,-253.0,-33.0,-0.05152492039460198,4,10.0,False
d4_t00_ph152,d4_t10_ph703,real_longitudinal,1622.3333333333333,0.5157070706801354,355,35,0.07294020957468667,1106.25,0.3995406365388885,428,33,0.09672316384180792,-516.0833333333333,-0.11616643414124694,73.0,-2.0,0.02378295426712125,4,10.0,False
d4_t00_ph153,d4_t10_ph731,real_longitudinal,1691.0,0.1300417136443492,422,62,0.12477823772915435,704.25,0.379619235795997,329,24,0.11679091231806887,-986.75,0.2495775221516478,-93.0,-38.0,-0.007987325411085475,4,10.0,False
d4_t00_ph154,d4_t10_ph724,real_longitudinal,513.2,0.38341021187384705,287,20,0.11184723304754482,964.3333333333334,0.14071080748639833,395,3,0.13653646733494643,451.1333333333333,-0.24269940438744872,108.0,-17.0,0.024689234287401607,4,10.0,False
d4_t00_ph155,d4_t10_ph716,real_longitudinal,1850.0,0.19038510416900895,485,66,0.13108108108108107,263.0,0.3919903740534228,411,22,0.15627376425855513,-1587.0,0.20160526988441385,-74.0,-44.0,0.025192683177474057,4,10.0,False
d4_t00_ph156,d4_t10_ph708,real_longitudinal,1796.5,0.3413084614034812,404,47,0.11244085722237684,318.75,0.5695327901385605,282,17,0.11058823529411765,-1477.75,0.2282243287350793,-122.0,-30.0,-0.0018526219282591905,4,10.0,False
d4_t00_ph157,d4_t10_ph734,real_longitudinal,899.25,0.30787158815829474,521,66,0.14484292465943843,312.0,0.2948195211889021,435,15,0.17427884615384615,-587.25,-0.01305206696939265,-86.0,-51.0,0.029435921494407713,4,10.0,False
d4_t00_ph158,d4_t10_ph711,real_longitudinal,1263.5,0.26086817663508055,265,36,0.10486743173723784,691.6,0.35314348999815215,383,31,0.11075766338924234,-571.9,0.0922753133630716,118.0,-5.0,0.005890231652004502,4,10.0,False
d4_t00_ph159,d4_t10_ph717,real_longitudinal,878.25,0.2125996475127639,506,52,0.14403643609450612,311.9,0.25676607375231936,562,22,0.18018595703751203,-566.35,0.04416642623955547,56.0,-30.0,0.036149520943005914,4,10.0,False
d4_t00_ph160,d4_t10_ph714,real_longitudinal,3994.0,0.10375680335747141,378,29,0.09464196294441662,233.0,0.4112146582112865,362,11,0.14124073351541164,-3761.0,0.3074578548538151,-16.0,-18.0,0.04659877057099501,4,10.0,False
d4_t00_ph161,d4_t10_ph708,real_longitudinal,3465.0,0.09076187865066321,379,29,0.10937950937950938,318.75,0.5695327901385605,282,17,0.11058823529411765,-3146.25,0.4787709114878973,-97.0,-12.0,0.0012087259146082718,4,10.0,False
