image_id,dish,day,label,soma_area_mean,circularity_mean,neurite_length,branch_count,neurite_density
d2_t08_ph543,2,8,8.0,377.0,0.3245669641921618,270,17,0.14323607427055704
d2_t08_ph544,2,8,8.0,248.25,0.2316735750183056,426,19,0.21450151057401812
d2_t10_ph641,2,10,10.0,253.7,0.43886054321315254,342,23,0.1348048876625936
d2_t10_ph642,2,10,10.0,1834.0,0.19588144411789787,480,30,0.13086150490730644
d2_t10_ph643,2,10,10.0,415.4,0.40972908215484366,292,18,0.14058738565238324
d2_t10_ph644,2,10,10.0,1210.3333333333333,0.18453039178871858,463,34,0.12751308179564858
d2_t10_ph645,2,10,10.0,469.0,0.20225326331658336,447,9,0.15884861407249468
d2_t10_ph646,2,10,10.0,574.3333333333334,0.31387740603809694,531,56,0.15409170052234475
d2_t10_ph647,2,10,10.0,658.25,0.25670370007210885,393,43,0.14925939992404103
d2_t10_ph648,2,10,10.0,269.3333333333333,0.39817440940355514,473,16,0.1463490099009901
d2_t10_ph649,2,10,10.0,414.3333333333333,0.4393653002245605,290,22,0.1166532582461786
d2_t10_ph650,2,10,10.0,749.25,0.30436045011526525,510,40,0.17017017017017017
d2_t10_ph651,2,10,10.0,1711.0,0.3988159803813003,347,22,0.10140268848626534
d2_t10_ph652,2,10,10.0,469.14285714285717,0.30052535199853486,425,8,0.12941534713763703
d2_t10_ph653,2,10,10.0,447.3333333333333,0.32054274939868993,400,27,0.14903129657228018
d2_t10_ph654,2,10,10.0,539.25,0.3050587863047419,290,18,0.13444598980064906
d2_t10_ph655,2,10,10.0,411.6666666666667,0.47273723963452935,314,27,0.12712550607287448
d2_t10_ph656,2,10,10.0,1035.75,0.26946153009506124,517,40,0.12478880038619358
d2_t10_ph657,2,10,10.0,568.8333333333334,0.3563360727504403,395,18,0.11573395839437445
d2_t10_ph658,2,10,10.0,903.75,0.20264865598009962,428,34,0.11839557399723374
d2_t10_ph659,2,10,10.0,1368.6666666666667,0.2802530435550173,470,52,0.11446663419386265
d2_t10_ph660,2,10,10.0,484.4,0.26855711927532416,315,13,0.13005780346820808
d2_t10_ph661,2,10,10.0,894.3333333333334,0.28542028694767,361,28,0.13455087588520312
d2_t10_ph662,2,10,10.0,472.5,0.2777409693923509,405,26,0.14285714285714285
d2_t10_ph663,2,10,10.0,512.0,0.33193586547987985,318,16,0.12421875
d2_t10_ph664,2,10,10.0,371.44444444444446,0.3136024945170185,493,6,0.14747233024229733
d2_t10_ph665,2,10,10.0,611.0,0.3891954051609658,205,17,0.11183851609383524
d2_t10_ph666,2,10,10.0,954.3333333333334,0.3323898502786505,255,20,0.08906741180579811
d2_t10_ph667,2,10,10.0,638.8,0.2078948607883213,456,40,0.1427676894176581
d2_t10_ph668,2,10,10.0,285.1666666666667,0.3973169088770043,250,11,0.14611338398597312
d2_t10_ph669,2,10,10.0,453.7142857142857,0.31617460983577333,396,25,0.12468513853904283
d2_t10_ph670,2,10,10.0,402.1666666666667,0.33042949340655675,403,31,0.1670120182345628
d2_t10_ph671,2,10,10.0,280.6,0.45602094660190656,178,3,0.12687099073414113
d2_t10_ph672,2,10,10.0,272.3636363636364,0.3117002112525791,490,21,0.16355140186915887
d2_t10_ph673,2,10,10.0,704.25,0.2933437320113579,307,20,0.10898118565850196
d2_t10_ph674,2,10,10.0,317.7,0.3285411360974319,519,13,0.16336166194523136
d2_t10_ph675,2,10,10.0,401.1666666666667,0.3685020069936689,311,7,0.129206481096801
d2_t10_ph676,2,10,10.0,790.0,0.22458468163039036,439,15,0.13892405063291138
d2_t10_ph677,2,10,10.0,371.2857142857143,0.36776443336860537,365,4,0.1404386302424009
d2_t10_ph678,2,10,10.0,529.2,0.2567241310728694,366,0,0.1383219954648526
d2_t10_ph679,2,10,10.0,632.4,0.2606476996817773,447,24,0.1413662239089184
d2_t10_ph680,2,10,10.0,428.6666666666667,0.2936347249685381,401,8,0.15590979782270606
d2_t10_ph681,2,10,10.0,378.625,0.43239846534021703,396,21,0.13073621657312645
d2_t12_ph777,2,12,12.0,277.55555555555554,0.3507048386815383,408,35,0.1633306645316253
d2_t12_ph778,2,12,12.0,424.57142857142856,0.367256769663431,431,45,0.14502018842530282
d2_t12_ph779,2,12,12.0,876.6666666666666,0.3044362673658631,341,44,0.12965779467680608
d2_t12_ph780,2,12,12.0,2052.0,0.19975945757002359,375,36,0.09137426900584796
d2_t12_ph781,2,12,12.0,665.5,0.40039760697033727,271,26,0.10180315552216379
d2_t12_ph782,2,12,12.0,673.75,0.2128541137394489,416,20,0.15435992578849722
d2_t12_ph783,2,12,12.0,1843.5,0.09129794002345129,480,41,0.13018714401952808
d2_t12_ph784,2,12,12.0,351.55555555555554,0.308707060807035,535,44,0.1690897597977244
d2_t12_ph785,2,12,12.0,1619.0,0.19954307364034374,373,29,0.11519456454601606
d2_t12_ph786,2,12,12.0,898.0,0.3606185074453566,430,47,0.11971046770601336
d2_t12_ph787,2,12,12.0,584.4,0.24981834811568357,441,30,0.15092402464065707
d2_t12_ph788,2,12,12.0,1068.0,0.24634870578766568,602,69,0.1409176029962547
d2_t12_ph789,2,12,12.0,959.75,0.3472031999593358,491,54,0.1278978900755405
d2_t12_ph790,2,12,12.0,524.3333333333334,0.32373011966799564,463,55,0.14717101080737444
d2_t12_ph791,2,12,12.0,363.0,0.4416343216776761,334,36,0.1314443132624951
d2_t12_ph792,2,12,12.0,508.2,0.44815936717674365,278,18,0.10940574576938213
d2_t12_ph793,2,12,12.0,998.0,0.2926743077251204,341,33,0.11389445557782231
d2_t12_ph794,2,12,12.0,1238.6666666666667,0.24428308272022506,591,73,0.15904198062432723
d2_t12_ph795,2,12,12.0,458.125,0.3226955964909203,531,58,0.14488403819918144
d2_t12_ph796,2,12,12.0,751.0,0.27125842985342197,286,13,0.12694185530403906
d2_t12_ph797,2,12,12.0,4456.0,0.092719247677828,370,33,0.08303411131059246
d2_t12_ph798,2,12,12.0,521.0,0.19786977382916232,321,12,0.15403071017274472
d2_t12_ph799,2,12,12.0,475.5,0.3828791992355644,347,7,0.12162635821941815
d2_t12_ph800,2,12,12.0,442.57142857142856,0.3490873082422895,430,32,0.13879922530664945
d2_t12_ph801,2,12,12.0,404.57142857142856,0.3375144210440183,360,4,0.1271186440677966
d2_t12_ph802,2,12,12.0,340.125,0.31499746993506916,411,12,0.15104740904079383
d2_t12_ph803,2,12,12.0,399.7142857142857,0.2803592005371073,446,5,0.15939957112223016
d2_t12_ph804,2,12,12.0,278.1111111111111,0.38515741756479605,380,0,0.1518178186176588
d2_t12_ph805,2,12,12.0,922.75,0.2821504722569494,432,29,0.11704145218098076
d2_t12_ph806,2,12,12.0,433.75,0.27640965438578957,481,25,0.13861671469740633
d2_t12_ph807,2,12,12.0,1028.6666666666667,0.37761490434469414,360,19,0.11665586519766688
d2_t12_ph808,2,12,12.0,536.0,0.3918604006327712,459,36,0.14272388059701493
d2_t12_ph809,2,12,12.0,502.8333333333333,0.3085613938077539,459,42,0.1521378853165396
d2_t12_ph810,2,12,12.0,319.5,0.31377054716828245,391,28,0.1529733959311424
d2_t12_ph811,2,12,12.0,442.2,0.2925503171429821,283,7,0.127996381727725
d2_t12_ph812,2,12,12.0,504.7142857142857,0.2056560097158873,622,25,0.17605434474950468
d2_t12_ph813,2,12,12.0,602.8,0.19300285638921616,517,45,0.17153284671532848
d2_t12_ph814,2,12,12.0,935.6666666666666,0.1494226985723154,479,28,0.1706448165301033
d2_t12_ph815,2,12,12.0,556.8,0.376922168470003,388,25,0.13936781609195403
d2_t14_pg940,2,14,14.0,456.85714285714283,0.4182118287757435,427,50,0.13352095059412133
d2_t14_ph921,2,14,14.0,488.4,0.3651570336817217,318,30,0.13022113022113022
d2_t14_ph922,2,14,14.0,676.5,0.39582270251804386,301,20,0.11123429416112343
d2_t14_ph923,2,14,14.0,711.8,0.5738159088865341,266,10,0.07474009553245294
d2_t14_ph924,2,14,14.0,433.0,0.35988166252029113,282,18,0.1302540415704388
d2_t14_ph925,2,14,14.0,594.8,0.3554579318472805,342,30,0.11499663752521856
d2_t14_ph926,2,14,14.0,948.3333333333334,0.3229975216474051,331,27,0.11634446397188049
d2_t14_ph927,2,14,14.0,597.4,0.4477064620154113,270,5,0.09039169735520589
d2_t14_ph928,2,14,14.0,748.25,0.40328118943339664,226,4,0.07550952221850986
d2_t14_ph929,2,14,14.0,983.3333333333334,0.41920287984543053,199,7,0.06745762711864407
d2_t14_ph930,2,14,14.0,653.0,0.3801332724808048,319,15,0.09770290964777947
d2_t14_ph931,2,14,14.0,1321.5,0.41066036178514587,147,7,0.05561861520998865
d2_t14_ph932,2,14,14.0,721.3333333333334,0.4508608005172752,360,14,0.08317929759704251
d2_t14_ph933,2,14,14.0,736.25,0.40454871204637066,232,6,0.07877758913412564
d2_t14_ph934,2,14,14.0,1329.6666666666667,0.3198805773278886,323,19,0.08097267485585359
d2_t14_ph935,2,14,14.0,436.0,0.2812386666463522,402,38,0.1536697247706422
d2_t14_ph936,2,14,14.0,1696.0,0.4155555514428806,199,17,0.05866745283018868
d2_t14_ph937,2,14,14.0,901.5,0.3387477005405931,366,15,0.10149750415973377
d2_t14_ph938,2,14,14.0,577.4,0.3254839844224743,308,8,0.10668514028403187
d2_t14_ph939,2,14,14.0,671.1666666666666,0.21935703424701414,584,38,0.14502110752421157
d2_t14_ph941,2,14,14.0,493.4,0.43809343050266747,280,14,0.11349817592217268
d2_t14_ph942,2,14,14.0,390.625,0.45509099243026285,369,27,0.11808
d2_t14_ph943,2,14,14.0,736.5,0.4701513601700572,280,32,0.09504412763068568
d2_t14_ph944,2,14,14.0,505.6,0.41442452560308524,284,19,0.11234177215189874
d2_t14_ph945,2,14,14.0,481.6666666666667,0.30610409161332836,401,38,0.13875432525951556
d2_t14_ph946,2,14,14.0,385.7142857142857,0.31399192484854493,409,24,0.1514814814814815
d2_t14_ph947,2,14,14.0,841.5,0.4451370494305152,324,15,0.0962566844919786
d2_t14_ph948,2,14,14.0,281.42857142857144,0.29265887078218605,315,7,0.1598984771573604
d2_t14_ph949,2,14,14.0,652.5,0.5563239397919686,329,16,0.12605363984674328
d2_t14_ph950,2,14,14.0,275.25,0.426990250269126,365,8,0.16575840145322435
d2_t14_ph951,2,14,14.0,387.14285714285717,0.30770026747034956,385,8,0.14206642066420663
d2_t14_ph952,2,14,14.0,1216.0,0.2503890359026466,291,37,0.1196546052631579
d2_t14_ph953,2,14,14.0,386.6666666666667,0.23845072055191305,408,17,0.17586206896551723
d2_t14_ph954,2,14,14.0,789.0,0.3536679679136066,380,32,0.12040557667934093
d2_t14_ph955,2,14,14.0,289.25,0.506423487774353,305,31,0.13180639585133966
d2_t14_ph956,2,14,14.0,542.2,0.39581143510192607,456,22,0.16820361490225008
d2_t14_ph957,2,14,14.0,730.25,0.30934021484529195,422,34,0.14447107155083874
d2_t14_ph958,2,14,14.0,493.4,0.3484528127414311,342,27,0.13862991487636805
d2_t14_ph959,2,14,14.0,322.375,0.5114415146965625,330,27,0.12795657231485072
d2_t14_ph960,2,14,14.0,694.8,0.27335547340239186,502,59,0.1445020149683362
d2_t16_ph1055,2,16,16.0,1148.6666666666667,0.32383316480135765,407,43,0.11810795124782357
d2_t16_ph1056,2,16,16.0,1447.3333333333333,0.28373597735459394,355,33,0.081759557807462
d2_t16_ph1057,2,16,16.0,1519.0,0.2548806430662662,500,31,0.10972130787798991
d2_t16_ph1058,2,16,16.0,853.8,0.4485339313825568,390,24,0.09135628952916373
d2_t16_ph1059,2,16,16.0,820.0,0.22369057141362791,387,30,0.11798780487804877
d2_t16_ph1060,2,16,16.0,822.0,0.35823768934206224,270,26,0.10948905109489052
d2_t16_ph1061,2,16,16.0,1527.5,0.2456768523536981,429,47,0.14042553191489363
d2_t16_ph1062,2,16,16.0,1110.6666666666667,0.21600296828627488,496,60,0.148859543817527
d2_t16_ph1063,2,16,16.0,2025.0,0.2335982945760781,546,53,0.1348148148148148
d2_t16_ph1064,2,16,16.0,1820.0,0.29592586420451567,366,33,0.10054945054945055
d2_t16_ph1065,2,16,16.0,3922.0,0.05409264812671236,507,62,0.12927078021417643
d2_t16_ph1066,2,16,16.0,633.8,0.3738383534984461,449,45,0.14168507415588513
d2_t16_ph1067,2,16,16.0,1046.3333333333333,0.23582641731312134,318,22,0.10130614845492195
d2_t16_ph1068,2,16,16.0,776.6,0.31363955415713834,535,54,0.1377800669585372
d2_t16_ph1069,2,16,16.0,696.8,0.3725745581792651,335,28,0.09615384615384616
d2_t16_ph1070,2,16,16.0,577.8,0.345757811323044,327,24,0.11318795430944964
d2_t16_ph1071,2,16,16.0,543.6666666666666,0.26699729944136374,573,69,0.1756591048436542
d2_t16_ph1072,2,16,16.0,472.14285714285717,0.2878808201850379,513,48,0.15521936459909227
d2_t16_ph1073,2,16,16.0,589.75,0.1818469060710153,372,28,0.15769393810936838
d2_t16_ph1074,2,16,16.0,720.0,0.1768867198073778,459,36,0.159375
d2_t16_ph1075,2,16,16.0,331.0,0.4408073899130492,300,27,0.1294777729823047
d2_t16_ph1076,2,16,16.0,638.3333333333334,0.39621484423741776,450,18,0.1174934725848564
d2_t16_ph1077,2,16,16.0,1017.75,0.3008081355931879,483,28,0.11864406779661017
d2_t16_ph1078,2,16,16.0,613.8,0.26349270868649116,390,10,0.1270772238514174
d2_t16_ph1079,2,16,16.0,908.75,0.36668710468785115,469,39,0.12902338376891334
d2_t16_ph1080,2,16,16.0,1575.6666666666667,0.4287907303647853,320,26,0.06769621324307172
d2_t18_1223,2,18,18.0,1388.0,0.22069158370816064,435,23,0.10446685878962536
d2_t18_ph1202,2,18,18.0,1290.5,0.20400573781721515,273,35,0.10577295621851995
d2_t18_ph1203,2,18,18.0,1515.0,0.22785535675381952,367,34,0.12112211221122113
d2_t18_ph1204,2,18,18.0,889.0,0.2601133698991563,427,23,0.12007874015748031
d2_t18_ph1205,2,18,18.0,1066.6666666666667,0.5836900318386391,184,15,0.0575
d2_t18_ph1206,2,18,18.0,1106.6666666666667,0.14367552522341517,430,51,0.12951807228915663
d2_t18_ph1207,2,18,18.0,1444.0,0.22733176576260847,483,74,0.11149584487534626
d2_t18_ph1208,2,18,18.0,865.4,0.49844092268481466,426,83,0.09845158308296742
d2_t18_ph1209,2,18,18.0,1044.0,0.26278287627005303,521,54,0.12476053639846743
d2_t18_ph1210,2,18,18.0,509.0,0.38303805215883985,235,21,0.11542239685658154
d2_t18_ph1211,2,18,18.0,1317.6666666666667,0.207209937059041,514,26,0.1300278269668606
d2_t18_ph1212,2,18,18.0,702.25,0.25208498741283714,485,58,0.17265930936276255
d2_t18_ph1213,2,18,18.0,701.8,0.44072534331661173,349,33,0.0994585351952123
d2_t18_ph1214,2,18,18.0,616.3333333333334,0.3667681837014309,468,29,0.1265548945375879
d2_t18_ph1215,2,18,18.0,1034.75,0.4227711525325775,465,58,0.11234597728920029
d2_t18_ph1216,2,18,18.0,1358.0,0.2964382451505371,459,55,0.11266568483063329
d2_t18_ph1217,2,18,18.0,1201.25,0.34281146023221,499,41,0.10385015608740895
d2_t18_ph1218,2,18,18.0,2209.0,0.15318702495932646,196,14,0.08872793119058398
d2_t18_ph1219,2,18,18.0,4084.0,0.046773112352116925,558,49,0.1366307541625857
d2_t18_ph1220,2,18,18.0,797.6666666666666,0.2773098158914949,295,31,0.12327622231508567
d2_t18_ph1221,2,18,18.0,529.0,0.31380221487060006,432,22,0.13610586011342155
d2_t18_ph1222,2,18,18.0,1583.5,0.16892501179428418,376,45,0.11872434480580991
d2_t18_ph1224,2,18,18.0,4674.0,0.05977209463170962,522,33,0.1116816431322208
d2_t18_ph1225,2,18,18.0,951.25,0.37416343531607843,388,22,0.10197109067017082
d2_t18_ph1226,2,18,18.0,739.8,0.27809069380951823,483,49,0.1305758313057583
d2_t18_ph1227,2,18,18.0,509.0,0.27950335241852253,408,35,0.16031434184675836
d2_t18_ph1228,2,18,18.0,400.125,0.386982590560108,506,51,0.15807560137457044
d2_t18_ph1229,2,18,18.0,672.0,0.251253275077917,416,54,0.15476190476190477
d2_t18_ph1239,2,18,18.0,650.75,0.282424330232671,276,9,0.1060315021129466
d2_t20_ph1338,2,20,20.0,581.0,0.256637604749902,437,48,0.15043029259896729
d2_t20_ph1339,2,20,20.0,1312.0,0.19824225538867454,544,60,0.13821138211382114
d2_t20_ph1340,2,20,20.0,2517.0,0.31949451074989976,161,30,0.06396503774334525
d2_t20_ph1341,2,20,20.0,1393.6666666666667,0.17321270226157073,490,57,0.11719684286055967
d2_t20_ph1342,2,20,20.0,908.75,0.2530090996617677,452,61,0.12434662998624484
d2_t20_ph1343,2,20,20.0,874.25,0.19471039129093792,410,34,0.11724335144409494
d2_t20_ph1344,2,20,20.0,865.3333333333334,0.37778692744973047,270,24,0.10400616332819723
d2_t20_ph1345,2,20,20.0,3547.0,0.5558400520228008,149,8,0.042007330138144915
d2_t20_ph1346,2,20,20.0,813.0,0.513110357917965,289,34,0.08886838868388684
d2_t20_ph1347,2,20,20.0,2072.5,0.21245617275325313,409,47,0.09867310012062726
d2_t20_ph1348,2,20,20.0,843.0,0.24442638848555154,258,26,0.10201660735468565
d2_t20_ph1349,2,20,20.0,850.5,0.3261178673395874,431,33,0.1266901822457378
d2_t20_ph1350,2,20,20.0,735.0,0.3585461819496977,424,38,0.14421768707482993
d2_t20_ph1351,2,20,20.0,488.2,0.21728366988038106,448,16,0.18353133961491191
d2_t20_ph1352,2,20,20.0,1317.3333333333333,0.17821543226989642,463,33,0.11715587044534413
d2_t20_ph1353,2,20,20.0,1150.0,0.20186580657921108,388,44,0.11246376811594203
d2_t20_ph1354,2,20,20.0,905.5,0.31615226822990616,405,68,0.11181667586968526
d2_t20_ph1355,2,20,20.0,918.3333333333334,0.32049576279790865,457,51,0.16588021778584391
d2_t20_ph1356,2,20,20.0,1568.0,0.24184418574838537,483,67,0.10267857142857142
d2_t20_ph1357,2,20,20.0,694.8,0.2185896823472937,550,56,0.15831894070236038
d2_t20_ph1358,2,20,20.0,2227.0,0.3116933640281451,558,93,0.12528064660978896
d2_t20_ph1359,2,20,20.0,346.3333333333333,0.35770362343578976,324,33,0.15591915303176132
d2_t20_ph1360,2,20,20.0,657.5,0.2603548745872505,326,34,0.12395437262357414
d2_t20_ph1361,2,20,20.0,581.0,0.42124245784935976,438,48,0.10769609048438653
d2_t20_ph1362,2,20,20.0,1301.6666666666667,0.2829429577137624,406,55,0.10396927016645327
d2_t20_ph1363,2,20,20.0,693.4,0.3046627357343446,509,50,0.1468128064609172
d2_t20_ph1364,2,20,20.0,737.4,0.23162745707026744,574,75,0.155682126390019
d2_t20_ph1365,2,20,20.0,1497.0,0.2936459244595882,238,17,0.07949231796927188
d2_t20_ph1366,2,20,20.0,692.6,0.24615773512008188,520,98,0.15015882183078255
d2_t20_ph1367,2,20,20.0,1899.5,0.3188193439700484,468,53,0.12319031324032641
d2_t20_ph1368,2,20,20.0,673.75,0.29748839167185054,320,39,0.11873840445269017
d2_t20_ph1369,2,20,20.0,2147.5,0.18561125531803607,515,81,0.119906868451688
d2_t20_ph1370,2,20,20.0,594.6666666666666,0.3205682917680395,499,32,0.1398542600896861
d2_t20_ph1371,2,20,20.0,1545.6666666666667,0.2558438269036594,564,63,0.12163036445978002
d2_t22_ph1475,2,22,22.0,889.75,0.3204284934873599,466,36,0.13093565608316943
d2_t22_ph1476,2,22,22.0,982.0,0.34247069140717823,382,53,0.09725050916496945
d2_t22_ph1477,2,22,22.0,552.6666666666666,0.31518407561776246,468,55,0.1411338962605549
d2_t22_ph1478,2,22,22.0,889.6,0.19835423551611667,556,61,0.125
d2_t22_ph1479,2,22,22.0,1060.3333333333333,0.2770090708077788,457,64,0.14366551398931154
d2_t22_ph1480,2,22,22.0,503.6,0.2342745712138054,384,47,0.15250198570293885
d2_t22_ph1481,2,22,22.0,674.5,0.4713079606205951,253,35,0.09377316530763528
d2_t22_ph1482,2,22,22.0,547.0,0.365265647623483,239,23,0.10923217550274222
d2_t22_ph1483,2,22,22.0,548.0,0.4287334918075102,315,36,0.11496350364963503
d2_t22_ph1484,2,22,22.0,1572.5,0.42336246285227036,412,68,0.13100158982511922
d2_t22_ph1485,2,22,22.0,442.8333333333333,0.36491766728562586,388,42,0.14602935641701167
d2_t22_ph1486,2,22,22.0,478.2857142857143,0.35410821990023733,497,56,0.1484468339307049
d2_t22_ph1487,2,22,22.0,890.0,0.15927547644624904,337,23,0.12621722846441946
d2_t22_ph1488,2,22,22.0,1763.0,0.1542789223538589,336,30,0.0952921157118548
d2_t22_ph1489,2,22,22.0,2061.0,0.2240239079879764,554,90,0.1344007763221737
d2_t22_ph1490,2,22,22.0,898.5,0.181287901047859,510,38,0.1419031719532554
d2_t22_ph1491,2,22,22.0,645.8571428571429,0.3129707112361651,660,45,0.145985401459854
d2_t22_ph1492,2,22,22.0,481.6,0.2422885271679566,390,42,0.16196013289036545
d2_t22_ph1493,2,22,22.0,750.75,0.21438668484996046,444,70,0.14785214785214784
d2_t22_ph1494,2,22,22.0,1306.0,0.5346377149540348,267,28,0.0681470137825421
d2_t22_ph1496,2,22,22.0,1258.0,0.23568519734722046,439,48,0.11632220455749867
d2_t22_ph1497,2,22,22.0,1556.0,0.17351089679905485,534,83,0.11439588688946016
d2_t22_ph1498,2,22,22.0,1057.3333333333333,0.26566888962358987,483,91,0.15226986128625472
d2_t22_ph1499,2,22,22.0,1080.0,0.385100526114247,348,29,0.10740740740740741
d2_t22_ph1500,2,22,22.0,1114.0,0.23702659468355025,557,60,0.125
d2_t22_ph1501,2,22,22.0,1377.0,0.17797023767965947,607,81,0.14693778746066327
d2_t22_ph1502,2,22,22.0,4472.0,0.10371140808377864,424,65,0.09481216457960644
d2_t22_ph1503,2,22,22.0,950.0,0.18162795050762945,363,19,0.12736842105263158
d2_t22_ph1504,2,22,22.0,3211.0,0.1399566207081175,257,18,0.08003737153534725
d2_t22_ph1505,2,22,22.0,1227.0,0.28832276039405896,392,53,0.10649280086932898
d2_t22_ph1506,2,22,22.0,1473.3333333333333,0.16105484961832559,470,41,0.10633484162895927
d2_t22_ph1507,2,22,22.0,1926.0,0.3275899789096886,537,50,0.1394080996884735
d2_t22_pj1495,2,22,22.0,966.75,0.2551515484281115,462,40,0.11947245927075252
d3_t00_ph074,3,0,0.0,3690.0,0.16385045755879385,300,30,0.08130081300813008
d3_t00_ph075,3,0,0.0,2019.5,0.4601934601789572,180,30,0.04456548650656103
d3_t00_ph076,3,0,0.0,4884.0,0.34113249055883205,333,49,0.06818181818181818
d3_t00_ph077,3,0,0.0,2286.0,0.2560397763393123,399,43,0.08727034120734908
d3_t00_ph078,3,0,0.0,3057.0,0.5166902760882495,143,16,0.046777886817140985
d3_t00_ph079,3,0,0.0,1764.0,0.44223805125025306,206,31,0.05839002267573696
d3_t00_ph080,3,0,0.0,1355.3333333333333,0.20863090355594902,505,56,0.12420068863748156
d3_t00_ph081,3,0,0.0,634.1666666666666,0.24554642111143313,661,73,0.17371879106438895
d3_t00_ph082,3,0,0.0,3212.0,0.23798432117360746,215,29,0.06693648816936489
d3_t00_ph083,3,0,0.0,3967.0,0.087803509047757,389,50,0.09805898663977818
d3_t00_ph084,3,0,0.0,2369.0,0.37626394569802,329,60,0.06943858168003376
d3_t00_ph085,3,0,0.0,1998.5,0.17700851169963872,378,40,0.09457092819614711
d3_t00_ph086,3,0,0.0,4348.0,0.12124357425376672,301,26,0.06922723091076358
d3_t00_ph087,3,0,0.0,2126.5,0.23739356729743938,357,37,0.08394074770750058
d3_t00_ph088,3,0,0.0,3613.0,0.17588781042647125,261,24,0.07223913645170219
d3_t00_ph089,3,0,0.0,2200.0,0.12425079600481502,541,74,0.12295454545454546
d3_t00_ph090,3,0,0.0,3145.0,0.13439441973879337,260,20,0.08267090620031796
d3_t00_ph091,3,0,0.0,353.125,0.451961698385795,368,27,0.1302654867256637
d3_t00_ph092,3,0,0.0,1928.0,0.28341429882527974,292,50,0.07572614107883817
d3_t00_ph093,3,0,0.0,1696.5,0.45628156382259377,196,31,0.05776598880047156
d3_t00_ph094,3,0,0.0,3606.0,0.17499620359361176,316,55,0.08763172490293955
d3_t00_ph095,3,0,0.0,1313.3333333333333,0.26199044450395065,431,32,0.10939086294416243
d3_t00_ph096,3,0,0.0,682.25,0.49456553672785075,270,25,0.09893733968486625
d3_t00_ph097,3,0,0.0,3063.0,0.3254320686227424,167,25,0.05452171074110349
d3_t00_ph098,3,0,0.0,2120.5,0.29886474539988217,342,70,0.08064135817024287
d3_t00_ph099,3,0,0.0,3283.0,0.17587398470046972,256,35,0.07797745964057265
d3_t00_ph100,3,0,0.0,1285.0,0.21920875721170138,317,47,0.12334630350194553
d3_t00_ph101,3,0,0.0,1117.3333333333333,0.2821534518922347,402,51,0.11992840095465394
d3_t00_ph102,3,0,0.0,4115.0,0.4008941394130501,183,21,0.04447144592952612
d3_t00_ph103,3,0,0.0,532.6,0.31436655255810386,425,45,0.15959444235824258
d3_t00_ph104,3,0,0.0,1335.0,0.453167279036768,328,29,0.0818976279650437
d3_t00_ph105,3,0,0.0,3310.0,0.2843447326705118,231,36,0.06978851963746223
d3_t00_ph106,3,0,0.0,317.5,0.3182655227201472,392,25,0.15433070866141732
d3_t00_ph107,3,0,0.0,2189.0,0.15451476998727992,455,37,0.10392873458200091
d3_t00_ph108,3,0,0.0,2076.0,0.21581342899213463,313,31,0.07538535645472062
d3_t00_ph109,3,0,0.0,1286.6666666666667,0.2751449973507236,419,24,0.10854922279792746
d3_t02_ph211,3,2,2.0,363.25,0.30230600243332617,216,8,0.1486579490708878
d3_t02_ph212,3,2,2.0,2281.5,0.28962362624626625,371,16,0.08130615822923515
d3_t02_ph213,3,2,2.0,624.3333333333334,0.28733745865298604,536,58,0.14308595835557927
d3_t02_ph214,3,2,2.0,1314.5,0.4008824006803957,307,31,0.11677443895017117
d3_t02_ph215,3,2,2.0,478.8333333333333,0.3737263474309544,399,41,0.13887922032718414
d3_t02_ph216,3,2,2.0,886.0,0.49483159161979823,345,19,0.12979683972911965
d3_t02_ph217,3,2,2.0,359.0,0.3480625540903521,460,58,0.16016713091922005
d3_t02_ph218,3,2,2.0,545.8571428571429,0.36461708324761377,450,20,0.11777021722062288
d3_t02_ph219,3,2,2.0,446.42857142857144,0.4378306722559375,395,27,0.1264
d3_t02_ph220,3,2,2.0,785.5,0.3086322352244979,410,43,0.13049013367281986
d3_t02_ph221,3,2,2.0,1910.0,0.26514650029728454,325,17,0.08507853403141362
d3_t02_ph222,3,2,2.0,1310.3333333333333,0.22368940323775302,449,14,0.11422030017807173
d3_t02_ph223,3,2,2.0,808.5,0.22314419457827123,381,28,0.11781076066790352
d3_t02_ph224,3,2,2.0,301.625,0.4679562653704791,318,19,0.1317861583091587
d3_t02_ph225,3,2,2.0,880.25,0.18322365309339672,458,22,0.13007668276057938
d3_t02_ph226,3,2,2.0,1257.6666666666667,0.28742059578642026,380,19,0.10071561091969256
d3_t02_ph227,3,2,2.0,401.14285714285717,0.48007104170991166,316,14,0.11253561253561253
d3_t02_ph228,3,2,2.0,432.85714285714283,0.35694853463569964,409,43,0.13498349834983497
d3_t02_ph229,3,2,2.0,846.75,0.36734128715054776,344,30,0.1015648066135223
d3_t02_ph230,3,2,2.0,1516.0,0.561797189324376,237,17,0.07816622691292877
d3_t02_ph231,3,2,2.0,666.5,0.26072069145762494,352,37,0.13203300825206302
d3_t02_ph232,3,2,2.0,1320.3333333333333,0.260102403805938,461,9,0.11638475132542288
d3_t02_ph233,3,2,2.0,748.25,0.19523704650520723,470,11,0.15703307718008688
d3_t02_ph234,3,2,2.0,3553.0,0.06149984594320368,461,45,0.1297495074584858
d3_t02_ph235,3,2,2.0,1188.3333333333333,0.3425014489223859,360,36,0.10098176718092566
